aeg,hrl,laius,pikkus,asukoht_suund,nurk,suund1,suund2,snr,rx1_rssi,rx2_rssi
1777812191.02096,898438,58.3714232,26.5530193,28.3,-3,25.3,211.3,51.39,-73.6,-86
1777812191.3244,3359375,58.3714232,26.5530194,28.3,16.2,44.5,192.1,44.33,-81.1,-87.6
1777812191.33654,976562,58.3714232,26.5530194,28.3,-4.1,24.2,212.4,51.3,-74.6,-83.1
1777812191.42296,1054688,58.3714232,26.5530194,28.3,9.7,38,198.6,48.89,-77.5,-85.3
1777812191.44942,898438,58.3714232,26.5530194,28.3,-4.9,23.4,213.2,51.32,-74.3,-81
1777812191.46084,1640625,58.3714232,26.5530194,28.3,2.8,31.1,205.5,48.39,-76.8,-85.9
1777812191.47444,937500,58.3714232,26.5530194,28.3,-5.4,22.9,213.7,51.16,-73.2,-82.8
1777812191.4986,1093750,58.3714232,26.5530194,28.3,7.2,35.5,201.1,50.41,-76.8,-86.2
1777812191.6013,976562,58.3714232,26.5530194,28.3,-4.4,23.9,212.7,53.54,-72.6,-81.3
1777812191.63799,898438,58.3714232,26.5530194,28.3,14,42.3,194.3,50.01,-74.3,-84.2
1777812191.70151,859375,58.3714232,26.5530194,28.3,2.4,30.7,205.9,51.15,-74.2,-85.1
1777812191.72763,937500,58.3714232,26.5530194,28.3,11.5,39.8,196.8,51.55,-74.1,-83.4
1777812191.81735,898438,58.3714232,26.5530194,28.3,1.8,30.1,206.5,51.57,-72.9,-85
1777812191.86994,898438,58.3714232,26.5530194,28.3,12.2,40.5,196.1,52.24,-74,-83.9
1777812191.92225,859375,58.3714232,26.5530194,28.3,1.2,29.5,207.1,54.39,-69.8,-76.8
1777812191.93635,937500,58.3714232,26.5530194,28.3,0.3,28.6,208,59.45,-69.6,-76.9
1777812191.93854,937500,58.3714232,26.5530194,28.3,-0.1,28.2,208.4,54.27,-69.8,-77.1
1777812191.96034,820312,58.3714232,26.5530194,28.3,8.9,37.2,199.4,51.59,-73,-84.8
1777812191.97302,976562,58.3714232,26.5530194,28.3,-0.9,27.4,209.2,52.71,-73.4,-78.3
1777812192.01202,820312,58.3714232,26.5530194,28.3,0.5,28.8,207.8,58.18,-68.9,-78.5
1777812192.03611,1015625,58.3714231,26.5530194,28.3,-3.2,25.1,211.5,47.7,-77.1,-80.7
1777812192.08622,898438,58.3714231,26.5530194,28.3,-3.5,24.8,211.8,53.63,-71.1,-80.8
1777812192.09903,976562,58.3714231,26.5530194,28.3,-0.1,28.2,208.4,50.64,-76.4,-78.5
1777812192.21172,3203125,58.3714231,26.5530194,28.3,6.9,35.2,201.4,45.25,-79.8,-78.1
1777812192.23692,859375,58.3714231,26.5530194,28.3,8.8,37.1,199.5,52.92,-72.7,-80.6
1777812192.28799,1132812,58.3714231,26.5530194,28.3,12.6,40.9,195.7,48.75,-78.9,-84
1777812192.35659,937500,58.3714231,26.5530194,28.3,2.1,30.4,206.2,52.01,-73.6,-83.6
1777812192.38533,976562,58.3714231,26.5530194,28.3,11.6,39.9,196.7,48.55,-75.9,-83.6
1777812192.5876,4375000,58.3714231,26.5530194,28.3,2.5,30.8,205.8,49.59,-77.5,-86.8
1777812192.63584,859375,58.3714231,26.5530194,28.3,1.7,30,206.6,53.48,-72.2,-79.7
1777812192.71126,4804688,58.3714231,26.5530194,28.3,4.2,32.5,204.1,47.96,-76.9,-86
1777812192.78646,976562,58.3714231,26.5530194,28.3,7.7,36,200.6,53.86,-73.7,-77.6
1777812192.88075,1875000,58.3714231,26.5530194,28.3,0,28.3,208.3,51.41,-74,-84
1777812192.98184,976562,58.3714231,26.5530194,28.3,-5.3,23,213.6,49.92,-75.3,-86
1777812193.01746,976562,58.3714231,26.5530194,28.3,5.4,33.7,202.9,49.16,-76,-77
1777812193.03242,976562,58.3714231,26.5530195,28.3,-5.6,22.7,213.9,49.39,-75.6,-85.9
1777812193.16994,937500,58.3714231,26.5530195,28.3,7.1,35.4,201.2,50.52,-74.6,-76.4
1777812193.18292,898438,58.3714231,26.5530195,28.3,4.4,32.7,203.9,55.47,-69.4,-76.3
1777812193.40561,898438,58.3714231,26.5530195,28.3,-4.2,24.1,212.5,53.04,-74.5,-86.6
1777812193.5229,820312,58.3714231,26.5530195,28.3,1.3,29.6,207,53.85,-70.8,-76.6
1777812193.66029,3593750,58.3714231,26.5530195,28.3,-15.9,12.4,224.2,50.47,-77.1,-87.9
1777812193.68596,1054688,58.3714231,26.5530195,28.3,-28.6,359.7,236.9,51.61,-75.9,-88.7
1777812193.72451,976562,58.3714231,26.5530195,28.3,4.3,32.6,204,54.38,-74.1,-77.4
1777812193.75339,976562,58.3714231,26.5530195,28.3,-1.2,27.1,209.5,50.06,-74.5,-82.4
1777812193.90687,898438,58.3714231,26.5530195,28.3,-1.3,27,209.6,55.47,-70.4,-78.9
1777812193.96879,898438,58.3714231,26.5530195,28.3,-11.3,17,219.6,50.19,-75.1,-88.2
1777812193.98177,937500,58.3714231,26.5530195,28.3,0.2,28.5,208.1,52.71,-73.3,-77.8
1777812194.14935,937500,58.3714231,26.5530195,28.3,-5.6,22.7,213.9,49.11,-75.5,-89.9
1777812194.15987,859375,58.3714231,26.5530195,28.3,-16.8,11.5,225.1,52.61,-75.5,-92.5
1777812194.20926,937500,58.3714231,26.5530195,28.3,1.6,29.9,206.7,54.84,-71,-78.4
1777812194.23815,3046875,58.3714231,26.5530195,28.3,-6.2,22.1,214.5,46.21,-78.8,-80.8
1777812194.24965,898438,58.3714231,26.5530195,28.3,-0.3,28,208.6,53.01,-72.7,-77.8
1777812194.50871,898438,58.3714231,26.5530195,28.3,3,31.3,205.3,58.58,-71,-77
1777812194.64783,1445312,58.3714231,26.5530195,28.3,-8.9,19.4,217.2,43.96,-80.5,-81.7
1777812194.67179,3046875,58.3714231,26.5530195,28.3,-11.2,17.1,219.5,50.19,-77.2,-89
1777812194.71155,1796875,58.3714231,26.5530195,28.3,1.5,29.8,206.8,49.92,-74.4,-82.2
1777812194.72432,898438,58.3714231,26.5530195,28.3,2.6,30.9,205.7,55.16,-72.8,-77.3
1777812194.85378,976562,58.3714231,26.5530195,28.3,-3.7,24.6,212,48.05,-76,-78.4
1777812194.90416,898438,58.3714231,26.5530195,28.3,1.1,29.4,207.2,59.46,-69.1,-76.1
1777812194.94222,898438,58.3714231,26.5530195,28.3,1.9,30.2,206.4,53.84,-70.6,-75.9
1777812195.0813,976562,58.3714231,26.5530195,28.3,-90,298.3,298.3,48.76,-76.2,-82.7
1777812195.09491,3125000,58.3714231,26.5530195,28.3,-73.1,315.2,281.4,48.22,-79.4,-95.5
1777812195.09838,3125000,58.3714231,26.5530195,28.3,-89.5,298.8,297.8,46.01,-79.1,-96.1
1777812195.20959,976562,58.3714231,26.5530195,28.3,12.2,40.5,196.1,47.39,-75.9,-79
1777812195.26104,976562,58.3714231,26.5530195,28.3,5.9,34.2,202.4,45.53,-77.8,-91.5
1777812195.27418,898438,58.3714231,26.5530195,28.3,7.5,35.8,200.8,50.86,-74.6,-91.1
1777812195.31238,937500,58.3714231,26.5530195,28.3,12.7,41,195.6,50.21,-75,-93.7
1777812195.34107,4179688,58.3714231,26.5530195,28.3,-90,298.3,298.3,46.63,-81,-80
1777812195.39707,1015625,58.3714231,26.5530195,28.3,2,30.3,206.3,48.01,-77,-98.1
1777812195.39842,1406250,58.3714231,26.5530195,28.3,-90,298.3,298.3,48.17,-77,-98.4
1777812195.40953,976562,58.3714231,26.5530195,28.3,-9.3,19,217.6,47.67,-76.4,-95.3
1777812195.42333,937500,58.3714231,26.5530195,28.3,-90,298.3,298.3,49.73,-74.6,-79.1
1777812195.44645,1015625,58.3714231,26.5530195,28.3,-21,7.3,229.3,46.81,-78,-95.3
1777812195.56099,2070312,58.3714231,26.5530195,28.3,-90,298.3,298.3,45.87,-78.6,-86
1777812195.66515,1601562,58.3714231,26.5530195,28.3,10.1,38.4,198.2,48.27,-77,-82.6
1777812195.7381,898438,58.3714231,26.5530195,28.3,3.9,32.2,204.4,55.25,-69.7,-81.4
1777812195.86788,1210938,58.3714231,26.5530195,28.3,-50.7,337.6,259,51.07,-75.9,-85.4
1777812195.89228,898438,58.3714231,26.5530195,28.3,0.3,28.6,208,56.78,-67.8,-79.9
1777812195.90627,3632812,58.3714231,26.5530195,28.3,-49.5,338.8,257.8,49.43,-76.5,-85.3
1777812195.93196,898438,58.3714231,26.5530195,28.3,2.9,31.2,205.4,55.78,-70.5,-80.7
1777812195.9576,976562,58.3714231,26.5530195,28.3,-7,21.3,215.3,44.9,-78.3,-87.7
1777812196.05786,1015625,58.3714231,26.5530195,28.3,1.6,29.9,206.7,56.08,-69.7,-90.4
1777812196.06106,898438,58.3714231,26.5530195,28.3,-90,298.3,298.3,55.92,-69,-89.9
1777812196.11076,2382812,58.3714231,26.5530195,28.3,-36.9,351.4,245.2,51.01,-77.4,-87.3
1777812196.11204,1406250,58.3714231,26.5530195,28.3,-36.8,351.5,245.1,45.83,-78.3,-88.4
1777812196.1352,898438,58.3714231,26.5530195,28.3,-90,298.3,298.3,48.44,-73.6,-91.2
1777812196.1389,976562,58.3714231,26.5530195,28.3,-90,298.3,298.3,53.54,-72,-89.9
1777812196.17354,3125000,58.3714231,26.5530195,28.3,-29.5,358.8,237.8,45.95,-79.4,-85.9
1777812196.22521,898438,58.3714231,26.5530195,28.3,-90,298.3,298.3,53.45,-70.6,-83.1
1777812196.45225,1054688,58.3714231,26.5530195,28.3,-90,298.3,298.3,50.65,-75.9,-82.3
1777812196.70066,3359375,58.3714231,26.5530195,28.3,1.5,29.8,206.8,43.89,-81.3,-83.6
1777812196.76545,4335938,58.3714231,26.5530195,28.3,-90,298.3,298.3,45.64,-79.8,-84.2
1777812196.83475,898438,58.3714231,26.5530195,28.3,-90,298.3,298.3,51.19,-72.8,-81.3
1777812197.00484,1093750,58.3714231,26.5530195,28.3,-4.2,24.1,212.5,47.83,-76.6,-81.5
1777812197.04755,898438,58.3714231,26.5530195,28.3,-4.4,23.9,212.7,53.97,-74.8,-82.4
1777812197.12615,3828125,58.3714231,26.5530195,28.3,-90,298.3,298.3,45.65,-80.9,-89.3
1777812197.13807,1054688,58.3714231,26.5530195,28.3,-90,298.3,298.3,49.34,-75,-83.2
1777812197.18989,4101562,58.3714231,26.5530195,28.3,-16,12.3,224.3,47.93,-78.6,-82.6
1777812197.26301,1015625,58.3714231,26.5530195,28.3,-21.2,7.1,229.5,49.05,-75.9,-82.4
1777812197.31378,2187500,58.3714231,26.5530195,28.3,6,34.3,202.3,44.25,-79.2,-96.1
1777812197.3522,1171875,58.3714231,26.5530195,28.3,-18.6,9.7,226.9,49.7,-75.9,-82.9
1777812197.35395,1210938,58.3714231,26.5530195,28.3,-18.5,9.8,226.8,57.2,-75.9,-82.8
1777812197.35631,1093750,58.3714231,26.5530195,28.3,-18.6,9.7,226.9,48.37,-75.9,-82.8
1777812197.36802,898438,58.3714231,26.5530195,28.3,-90,298.3,298.3,53.37,-71.9,-84.4
1777812197.39803,859375,58.3714231,26.5530195,28.3,-90,298.3,298.3,59.46,-69.9,-89.8
1777812197.42288,937500,58.3714231,26.5530195,28.3,8,36.3,200.3,53.03,-72.8,-89.2
1777812197.58937,898438,58.3714231,26.5530195,28.3,-90,298.3,298.3,51.34,-73.1,-92.8
1777812197.60398,937500,58.3714231,26.5530195,28.3,9.1,37.4,199.2,57.32,-67.4,-84.9
1777812197.73193,4062500,58.3714231,26.5530195,28.3,5.5,33.8,202.8,55.11,-76.9,-88.3
1777812197.78281,898438,58.3714231,26.5530195,28.3,10.9,39.2,197.4,57.85,-68.6,-84.1
1777812197.80878,976562,58.3714231,26.5530195,28.3,8.8,37.1,199.5,49.65,-73.2,-85.9
1777812197.96161,898438,58.3714231,26.5530195,28.3,10.8,39.1,197.5,59.56,-69.1,-83.9
1777812197.9791,937500,58.3714231,26.5530195,28.3,7.4,35.7,200.9,51.27,-73.7,-87.2
1777812198.22925,4375000,58.3714231,26.5530195,28.3,2.6,30.9,205.7,53.18,-80.2,-94
1777812198.40588,898438,58.3714231,26.5530195,28.3,-90,298.3,298.3,58.58,-69.5,-86.5
1777812198.44896,898438,58.3714231,26.5530195,28.3,6.4,34.7,201.9,53.42,-72.5,-95.7
1777812198.46512,937500,58.3714231,26.5530195,28.3,-90,298.3,298.3,54.58,-70.9,-86.9
1777812198.52553,1210938,58.3714231,26.5530195,28.3,-42.4,345.9,250.7,49.82,-77.7,-84.4
1777812198.5523,859375,58.3714231,26.5530195,28.3,-90,298.3,298.3,54.69,-70.5,-80.8
1777812198.57663,1015625,58.3714231,26.5530195,28.3,-33.4,354.9,241.7,48.99,-76,-81.6
1777812198.71627,1015625,58.3714231,26.5530195,28.3,-17.1,11.2,225.4,45.26,-79.8,-85
1777812198.74248,898438,58.3714231,26.5530195,28.3,-5.4,22.9,213.7,53.63,-72.3,-80.3
1777812198.78395,820312,58.3714231,26.5530195,28.3,-90,298.3,298.3,49.82,-76.6,-80.4
1777812198.79734,937500,58.3714231,26.5530195,28.3,-3.8,24.5,212.1,54,-73.2,-82.2
1777812198.82287,3164062,58.3714231,26.5530195,28.3,-90,298.3,298.3,45.18,-78.5,-83.6
1777812198.93918,976562,58.3714231,26.5530195,28.3,-90,298.3,298.3,51.87,-73.2,-81.9
1777812199.47631,976562,58.3714231,26.5530196,28.3,-90,298.3,298.3,45.66,-80.3,-88.9
1777812199.48936,976562,58.3714231,26.5530196,28.3,-90,298.3,298.3,51.63,-73.5,-82.9
1777812199.50351,859375,58.3714231,26.5530196,28.3,-90,298.3,298.3,57.17,-71.4,-82.4
1777812199.64134,976562,58.3714231,26.5530196,28.3,-90,298.3,298.3,50.54,-74.7,-85.3
1777812199.71941,898438,58.3714231,26.5530196,28.3,-90,298.3,298.3,56.09,-73,-81.5
1777812199.8121,859375,58.3714231,26.5530196,28.3,-90,298.3,298.3,49.73,-75.7,-83.6
1777812200.71107,976562,58.3714231,26.5530196,28.3,-90,298.3,298.3,55.53,-74.9,-82.3
1777812200.85331,1015625,58.3714231,26.5530196,28.3,-90,298.3,298.3,47.49,-77.7,-84.3
1777812200.87581,937500,58.3714231,26.5530196,28.3,-10,18.3,218.3,48.36,-76,-82
1777812200.97756,2500000,58.3714231,26.5530196,28.3,-90,298.3,298.3,46.03,-78,-82.7
1777812201.00293,859375,58.3714231,26.5530196,28.3,-9.7,18.6,218,50.56,-75.5,-83.9
1777812201.19183,976562,58.3714231,26.5530196,28.3,-90,298.3,298.3,52.65,-74.4,-83
1777812201.97859,1093750,58.3714231,26.5530196,28.3,-63.3,325,271.6,48.11,-77.3,-87.3
1777812202.03004,2773438,58.3714231,26.5530196,28.3,-58.3,330,266.6,49.24,-77.3,-95.3
1777812202.03347,2578125,58.3714231,26.5530196,28.3,-51.8,336.5,260.1,48.57,-77.3,-95.3
1777812202.05892,898438,58.3714231,26.5530196,28.3,-3.7,24.6,212,50.04,-74.9,-94.9
1777812202.11023,937500,58.3714231,26.5530196,28.3,-90,298.3,298.3,51.04,-73.5,-93.8
1777812202.1362,1054688,58.3714231,26.5530196,28.3,-62.3,326,270.6,47.01,-77.5,-86.5
1777812202.21379,937500,58.3714231,26.5530196,28.3,-90,298.3,298.3,49.6,-75.2,-83.4
1777812202.29251,1132812,58.3714231,26.5530196,28.3,-29.5,358.8,237.8,50.96,-77.8,-87.5
1777812202.31593,898438,58.3714231,26.5530196,28.3,-90,298.3,298.3,52.43,-72.2,-87.3
1777812202.33022,859375,58.3714231,26.5530196,28.3,7.5,35.8,200.8,54.06,-72.2,-85.5
1777812202.35384,1992188,58.3714231,26.5530196,28.3,-24.2,4.1,232.5,42.5,-81.5,-89.1
1777812202.37803,898438,58.3714231,26.5530196,28.3,-35.7,352.6,244,50.3,-74.5,-86.1
1777812202.40356,937500,58.3714231,26.5530196,28.3,-90,298.3,298.3,49.39,-75.4,-86.4
1777812202.41656,4648438,58.3714231,26.5530196,28.3,-90,298.3,298.3,54.65,-77.6,-89.9
1777812202.43013,820312,58.3714231,26.5530196,28.3,-90,298.3,298.3,53.99,-72.6,-86.3
1777812202.80309,1015625,58.3714231,26.5530196,28.3,3.5,31.8,204.8,51.08,-75.2,-98.9
1777812202.85575,1015625,58.3714231,26.5530196,28.3,-53.8,334.5,262.1,44.84,-79,-91.2
1777812202.95693,898438,58.3714231,26.5530196,28.3,-40.1,348.2,248.4,51.14,-73.6,-87.6
1777812202.9684,898438,58.3714231,26.5530196,28.3,-10.4,17.9,218.7,50.77,-72.5,-88
1777812202.99504,937500,58.3714231,26.5530196,28.3,-25.2,3.1,233.5,53.93,-72.4,-85.3
1777812203.08395,1171875,58.371423,26.5530197,28.3,-32.8,355.5,241.1,44.25,-79.7,-85.4
1777812203.11256,937500,58.371423,26.5530197,28.3,-12.1,16.2,220.4,55.09,-71.3,-85.1
1777812203.17239,898438,58.371423,26.5530197,28.3,-27.4,0.900000000000002,235.7,54.39,-70.9,-84.5
1777812203.18629,2109375,58.371423,26.5530197,28.3,-54.6,333.7,262.9,46.8,-79.9,-81
1777812203.23658,898438,58.371423,26.5530197,28.3,-18.7,9.6,227,53.63,-69.8,-84.3
1777812203.26132,859375,58.371423,26.5530197,28.3,-37.8,350.5,246.1,54.93,-70.6,-88.2
1777812203.28555,898438,58.371423,26.5530197,28.3,-23.1,5.2,231.4,56.96,-70.9,-85
1777812203.29964,3632812,58.371423,26.5530197,28.3,-41.3,347,249.6,43.98,-81.2,-83
1777812203.32468,898438,58.371423,26.5530197,28.3,-20.4,7.9,228.7,53.61,-71,-85.5
1777812203.40562,937500,58.371423,26.5530197,28.3,-48,340.3,256.3,51.47,-73.1,-88.7
1777812203.49301,898438,58.371423,26.5530197,28.3,-40.2,348.1,248.5,53.37,-72.4,-86.6
1777812203.57307,2617188,58.371423,26.5530197,28.3,-32.2,356.1,240.5,47.33,-78.6,-81.1
1777812203.59865,820312,58.371423,26.5530197,28.3,-39.8,348.5,248.1,52.18,-76.9,-80.2
1777812203.76302,898438,58.371423,26.5530197,28.3,-16.8,11.5,225.1,54.86,-72.1,-82.3
1777812203.83151,898438,58.371423,26.5530197,28.3,-22.4,5.9,230.7,52.78,-72.6,-87.5
1777812203.85748,937500,58.371423,26.5530197,28.3,-17.3,11,225.6,48.74,-76.1,-77.5
1777812203.88303,937500,58.371423,26.5530197,28.3,-3.7,24.6,212,56.24,-67.7,-81.5
1777812203.91092,859375,58.371423,26.5530197,28.3,-13.4,14.9,221.7,52.12,-72.6,-88.7
1777812203.92483,937500,58.371423,26.5530197,28.3,-7.9,20.4,216.2,55.82,-68.5,-81.5
1777812203.96076,937500,58.371423,26.5530197,28.3,-1.4,26.9,209.7,56.6,-67.4,-80.4
1777812203.98783,859375,58.371423,26.5530197,28.3,-11.4,16.9,219.7,53.67,-71.7,-78.6
1777812204.03687,937500,58.371423,26.5530197,28.3,-2.7,25.6,211,58.18,-67.4,-80
1777812204.07549,937500,58.371423,26.5530197,28.3,-10.4,17.9,218.7,57.93,-68.6,-75.2
1777812204.10185,859375,58.371423,26.5530197,28.3,-0.6,27.7,208.9,55.47,-69.6,-85.4
1777812204.1145,937500,58.371423,26.5530197,28.3,-0.4,27.9,208.7,61.77,-67.1,-80
1777812204.12504,898438,58.371423,26.5530197,28.3,-2.3,26,210.6,51.83,-72.4,-85.2
1777812204.17614,859375,58.371423,26.5530197,28.3,-7.9,20.4,216.2,59.01,-65.5,-74.6
1777812204.23953,859375,58.371423,26.5530197,28.3,-2.6,25.7,210.9,58.78,-66.8,-79.2
1777812204.27825,898438,58.371423,26.5530197,28.3,-12.8,15.5,221.1,55.43,-69.1,-76.5
1777812204.28973,937500,58.371423,26.5530197,28.3,-0.4,27.9,208.7,55.84,-68.5,-80.5
1777812204.31491,859375,58.371423,26.5530197,28.3,-10.6,17.7,218.9,61.34,-67.4,-75.5
1777812204.34206,898438,58.371423,26.5530197,28.3,-0.5,27.8,208.8,55.69,-68.2,-80.3
1777812204.39009,820312,58.371423,26.5530197,28.3,-11.5,16.8,219.8,59.04,-66.9,-75.9
1777812204.4164,898438,58.371423,26.5530197,28.3,-12.8,15.5,221.1,53.09,-70.7,-80
1777812204.44137,976562,58.371423,26.5530197,28.3,-12.7,15.6,221,58.91,-68.3,-76.6
1777812204.48008,898438,58.371423,26.5530197,28.3,2.2,30.5,206.1,47.34,-76.5,-86.1
1777812204.50289,937500,58.371423,26.5530197,28.3,-2,26.3,210.3,53.11,-70.6,-81
1777812204.54704,937500,58.371423,26.5530197,28.3,-6.8,21.5,215.1,49.32,-75.7,-75.8
1777812204.58479,976562,58.371423,26.5530197,28.3,4.4,32.7,203.9,50.22,-76.6,-78.2
1777812204.69887,898438,58.371423,26.5530197,28.3,10.7,39,197.6,55.03,-69.8,-76
1777812204.76508,898438,58.371423,26.5530197,28.3,3.4,31.7,204.9,54.36,-70.1,-81.4
1777812204.78892,859375,58.371423,26.5530197,28.3,13.4,41.7,194.9,57.85,-69,-76.6
1777812204.82603,937500,58.371423,26.5530197,28.3,2.5,30.8,205.8,51.9,-73.6,-80.9
1777812204.8664,859375,58.371423,26.5530197,28.3,9.1,37.4,199.2,54.17,-71.1,-86.7
1777812205.01657,937500,58.371423,26.5530197,28.3,-26.5,1.8,234.8,49.18,-76,-82.4
1777812205.02983,937500,58.371423,26.5530197,28.3,-0.2,28.1,208.5,48.94,-76.3,-81
1777812205.17195,1093750,58.371423,26.5530197,28.3,-23.8,4.5,232.1,49.29,-77,-81.1
1777812205.19628,976562,58.371423,26.5530197,28.3,11.1,39.4,197.2,51.57,-74.3,-89.8
1777812205.22142,976562,58.371423,26.5530197,28.3,-90,298.3,298.3,50.38,-74.4,-89.7
1777812205.24581,937500,58.371423,26.5530197,28.3,-21.8,6.5,230.1,48.75,-78.7,-82.3
1777812205.27307,898438,58.371423,26.5530197,28.3,0.1,28.4,208.2,51.09,-74.6,-81.9
1777812205.30937,937500,58.371423,26.5530197,28.3,-90,298.3,298.3,50.28,-73.9,-93.2
1777812205.34755,937500,58.371423,26.5530197,28.3,1.1,29.4,207.2,52.77,-74,-91.7
1777812205.39834,937500,58.371423,26.5530197,28.3,-90,298.3,298.3,52.46,-72.5,-93.2
1777812205.41124,937500,58.371423,26.5530197,28.3,-13.1,15.2,221.4,51.17,-75.2,-80.3
1777812205.42408,937500,58.371423,26.5530197,28.3,-90,298.3,298.3,57.31,-71.1,-89.4
1777812205.43898,898438,58.371423,26.5530197,28.3,3,31.3,205.3,53.24,-70,-81.7
1777812205.50034,898438,58.371423,26.5530197,28.3,-90,298.3,298.3,48.99,-75.4,-83.2
1777812205.5131,937500,58.371423,26.5530197,28.3,6.8,35.1,201.5,56.82,-71.5,-82.1
1777812205.64578,976562,58.371423,26.5530197,28.3,-2.7,25.6,211,52.32,-74.9,-79.1
1777812205.73485,898438,58.371423,26.5530197,28.3,3.5,31.8,204.8,45.66,-78.5,-83.6
1777812205.83774,4335938,58.371423,26.5530197,28.3,-3.4,24.9,211.7,46.68,-80.1,-82.6
1777812205.87726,976562,58.371423,26.5530197,28.3,-8.1,20.2,216.4,52.04,-75.5,-81.1
1777812205.91755,3593750,58.371423,26.5530197,28.3,-16.6,11.7,224.9,48.23,-78,-82.4
1777812205.9662,4140625,58.371423,26.5530197,28.3,-32.6,355.7,240.9,42.65,-80.5,-88.6
1777812206.00514,937500,58.371423,26.5530197,28.3,5.6,33.9,202.7,49.93,-74.6,-83.6
1777812206.0328,859375,58.371423,26.5530197,28.3,13.2,41.5,195.1,53.95,-73.7,-81
1777812206.06909,3203125,58.371423,26.5530197,28.3,-51.9,336.4,260.2,43.52,-81.3,-83.4
1777812206.23374,937500,58.371423,26.5530197,28.3,11.8,40.1,196.5,51.19,-75.6,-85.1
1777812206.33384,937500,58.371423,26.5530197,28.3,-90,298.3,298.3,51.6,-73.8,-82.1
1777812206.43559,898438,58.371423,26.5530197,28.3,12.5,40.8,195.8,52.8,-71.9,-81.9
1777812206.61829,4335938,58.371423,26.5530197,28.3,8.9,37.2,199.4,51.32,-81.6,-84.7
1777812206.62154,3125000,58.371423,26.5530197,28.3,7.7,36,200.6,45.66,-79.1,-82.5
1777812206.64634,898438,58.371423,26.5530197,28.3,9.5,37.8,198.8,50.91,-75.4,-79.2
1777812206.70825,1054688,58.371423,26.5530197,28.3,15.7,44,192.6,47,-76.5,-84.6
1777812206.74634,859375,58.371423,26.5530197,28.3,12.7,41,195.6,52.43,-73.1,-85.3
1777812206.77488,898438,58.371423,26.5530197,28.3,4,32.3,204.3,52.84,-74.5,-82.2
1777812206.79098,937500,58.371423,26.5530197,28.3,8.1,36.4,200.2,46.13,-78.9,-91.1
1777812206.81517,1015625,58.371423,26.5530197,28.3,10.1,38.4,198.2,51.7,-75.2,-88.8
1777812206.87611,1171875,58.371423,26.5530197,28.3,2.3,30.6,206,47.19,-79.3,-86.4
1777812206.94257,4804688,58.371423,26.5530197,28.3,-90,298.3,298.3,46.73,-81.8,-87.1
1777812207.05574,859375,58.371423,26.5530197,28.3,0,28.3,208.3,53.88,-71.5,-90.9
1777812207.0917,2031250,58.371423,26.5530197,28.3,-27.8,0.5,236.1,46.19,-79,-94.6
1777812207.11774,976562,58.371423,26.5530197,28.3,-25.6,2.7,233.9,55.64,-72.2,-93
1777812207.27151,898438,58.371423,26.5530197,28.3,-90,298.3,298.3,53.39,-71.1,-83.7
1777812207.29935,937500,58.371423,26.5530197,28.3,14.5,42.8,193.8,51.76,-73.3,-84.6
1777812207.32375,898438,58.371423,26.5530197,28.3,12.5,40.8,195.8,59.33,-68.6,-79.9
1777812207.4239,937500,58.371423,26.5530197,28.3,16.8,45.1,191.5,53.65,-70.6,-76.5
1777812207.46156,1015625,58.371423,26.5530197,28.3,7.8,36.1,200.5,48.06,-76.8,-79
1777812207.52557,2109375,58.371423,26.5530197,28.3,-90,298.3,298.3,43.93,-80,-95.4
1777812207.58911,937500,58.371423,26.5530197,28.3,2.1,30.4,206.2,50.78,-74.9,-83.6
1777812207.64442,898438,58.371423,26.5530197,28.3,-90,298.3,298.3,52.27,-75.3,-82.7
1777812207.66974,898438,58.371423,26.5530197,28.3,10.8,39.1,197.5,53.45,-72.3,-83.7
1777812207.70799,937500,58.371423,26.5530197,28.3,-90,298.3,298.3,50.76,-76,-81.6
1777812207.73638,898438,58.371423,26.5530197,28.3,15.8,44.1,192.5,49.32,-75.6,-82.4
1777812207.74732,859375,58.371423,26.5530197,28.3,2.7,31,205.6,55.08,-70.4,-83.1
1777812207.9007,976562,58.371423,26.5530197,28.3,10.9,39.2,197.4,51.03,-77.5,-81.5
1777812207.9136,937500,58.371423,26.5530197,28.3,-90,298.3,298.3,54.41,-69.5,-78.2
1777812208.05481,1093750,58.371423,26.5530198,28.3,7.4,35.7,200.9,47.54,-78.8,-82.5
1777812208.11932,937500,58.371423,26.5530198,28.3,-90,298.3,298.3,47.91,-77.4,-84.5
1777812208.13078,859375,58.371423,26.5530198,28.3,-90,298.3,298.3,55.72,-68.9,-79.3
1777812208.15756,937500,58.371423,26.5530198,28.3,-90,298.3,298.3,54.37,-74.3,-82.3
1777812208.23141,2109375,58.371423,26.5530198,28.3,13.9,42.2,194.4,47.46,-78.3,-80.2
1777812208.23472,3867188,58.371423,26.5530198,28.3,13.5,41.8,194.8,52.64,-81,-82.9
1777812208.28347,2890625,58.371423,26.5530198,28.3,14.5,42.8,193.8,47.26,-77.4,-77.2
1777812208.29707,3671875,58.371423,26.5530198,28.3,12.3,40.6,196,53.16,-79.2,-81.4
1777812208.29827,1054688,58.371423,26.5530198,28.3,11.2,39.5,197.1,47.81,-78,-80.1
1777812208.30879,4296875,58.371423,26.5530198,28.3,-90,298.3,298.3,48.09,-78.3,-78.1
